# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2025-01-21
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2045-01-01-0000
## End date
### 2045-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp585_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2045-01-01 00:00:00,-2.79333,-4.21199,-4.46307,2.36075,-2.64093,-4.65581,11.2409,-2.15337,0.41172,6.12026,7.73516,-0.85973,10.34429,12.57182,2.97056,6.62367,-1.64059,2.2536,-1.29126,-2.11437,12.27768,10.05875,1.01977,1.55573,6.16277,8.01476,-3.45893,-3.81059,-2.20322,-3.40402,8.94219,10.06085,-4.30899,-5.42692,-5.07706,13.40917,5.25995,2.28963,-1.93149,10.34638,8.54388,-5.35453,-4.0304,1.1169,-2.96947,-3.45839,7.26309,8.33734,-0.26279,-8.70629,10.20114,-5.23121
2045-01-01 01:00:00,-2.94112,-4.13092,-4.64463,2.52216,-2.92792,-4.89393,11.18872,-2.17873,0.36432,6.30096,7.37384,-0.5512,10.22568,11.95666,2.9123,6.48587,-1.35438,2.12548,-1.3805,-2.06844,12.32152,10.02519,0.92077,1.52694,6.04398,7.96884,-3.74617,-3.78333,-2.14661,-3.07225,8.66042,9.75962,-4.55366,-5.435,-5.33655,13.147,5.33099,2.47248,-1.88943,10.39539,8.35219,-5.52544,-4.20877,1.18826,-2.97907,-3.20656,7.20481,8.14936,-0.29284,-8.69906,10.29885,-5.40128
2045-01-01 02:00:00,-3.33358,-4.2135,-5.17995,2.70563,-3.45158,-5.29498,10.96246,-2.31556,0.3413,6.55456,6.38271,-0.32861,9.49136,11.23886,2.55281,5.95712,-1.13502,1.88846,-1.81202,-2.22528,12.43843,9.4862,0.94072,1.28548,5.31804,7.64812,-4.58466,-3.9698,-1.94636,-2.86331,7.98966,8.97379,-5.0494,-5.6955,-5.92036,12.99173,5.39442,2.5949,-1.95628,10.07584,7.83191,-5.8844,-4.68609,1.22551,-3.20703,-3.1837,6.79735,7.44831,-0.61801,-8.93816,10.37896,-5.78312
2045-01-01 03:00:00,-3.45415,-4.42862,-5.67412,2.86881,-3.75851,-5.71126,10.7064,-2.41357,0.37239,6.81886,5.82328,-0.1047,9.34774,10.61666,2.38113,5.72378,-0.92376,1.72909,-2.1344,-2.42179,12.5433,9.47341,0.79329,1.17308,5.20254,7.47645,-5.20041,-3.99012,-1.8044,-2.67975,7.55739,8.61389,-5.3475,-5.93036,-6.23406,12.81473,5.51,2.86058,-1.93479,10.08759,7.4176,-6.1461,-4.98343,1.37429,-3.49771,-3.255,6.72112,6.88923,-0.84886,-8.96597,10.49854,-6.01001
2045-01-01 04:00:00,-3.48607,-4.74719,-5.9759,3.01715,-3.93199,-6.14998,10.5884,-2.40292,0.46438,7.12374,5.547,0.11618,9.31099,10.32614,2.34435,5.64099,-0.74625,1.63636,-2.32166,-2.67535,12.62347,9.59765,0.69216,1.08557,4.96079,7.34757,-6.20167,-3.82291,-1.59408,-2.47231,7.43972,8.46208,-5.49495,-6.04132,-6.51096,12.82556,5.69952,2.87755,-1.85579,10.21194,7.25341,-6.38174,-5.16599,1.5681,-3.60542,-3.54327,6.60445,6.82704,-0.91559,-8.94279,10.61907,-6.12289
2045-01-01 05:00:00,-3.69344,-5.22142,-6.40242,3.14593,-4.27382,-6.58658,10.41699,-2.41439,0.58887,7.40458,4.87404,0.29073,9.54827,9.95401,2.09574,5.46028,-0.57991,1.51499,-2.57687,-3.10601,12.66512,10.13913,0.49265,0.85919,5.30825,7.3657,-7.22939,-3.57079,-1.25108,-2.33861,7.09983,8.01777,-5.75558,-6.36214,-6.98199,12.7509,5.96801,2.91963,-1.78141,10.6947,6.96338,-6.77429,-5.49776,1.81557,-3.8537,-4.09501,6.74738,6.60606,-0.99207,-9.0492,10.77437,-6.47765
2045-01-01 06:00:00,-3.70024,-5.46633,-6.36076,3.27577,-4.30423,-6.89875,10.92465,-2.31642,0.73836,7.63015,4.66837,0.52157,9.97192,9.82278,2.02681,5.43292,-0.39887,1.42037,-2.52721,-3.29703,12.49196,10.6281,0.41245,0.87217,6.22357,7.5913,-8.23312,-3.09929,-1.07616,-2.07978,7.31482,7.94688,-5.91102,-6.31383,-6.92964,12.71407,6.21417,2.93685,-1.57786,11.28854,6.80026,-6.92024,-5.42787,2.09596,-3.85208,-4.31248,7.35723,6.83509,-1.00849,-8.97133,10.8909,-6.41494
2045-01-01 07:00:00,-3.8221,-5.65805,-6.45921,3.37856,-4.57868,-7.1488,11.50785,-2.21849,0.88421,7.92384,4.47558,0.69822,10.51485,9.55156,1.96788,5.30211,-0.27099,1.29112,-2.5131,-3.37158,12.40802,10.65305,0.31862,0.82485,7.3029,7.67501,-8.70394,-2.66261,-0.82169,-1.86448,8.00269,7.78239,-6.23632,-6.57025,-7.00188,12.63543,6.4336,2.87966,-1.3625,11.26946,6.68919,-7.00426,-5.48304,2.40805,-3.99837,-4.36487,7.84273,6.85776,-1.04419,-8.9974,11.04705,-6.39756
2045-01-01 08:00:00,-1.4879,-5.19905,-5.11269,3.51288,-3.26225,-7.01359,13.03587,-1.68356,1.14273,8.2751,7.01984,1.06435,14.28235,9.97126,4.00728,5.56432,-0.07664,1.44194,-1.6311,-2.35037,12.5036,12.80651,0.28011,1.82649,11.65298,8.97379,-8.57403,-1.77494,-0.68647,-1.20567,10.58931,8.35123,-5.38668,-5.10989,-4.52271,12.53838,6.64859,2.81788,-0.68986,13.18126,6.79575,-5.73492,-3.99041,2.78506,-3.31684,-3.13243,11.03751,9.31259,0.53504,-7.68365,11.1584,-4.50201
2045-01-01 09:00:00,-0.52323,-4.1903,-3.88344,3.79699,-3.17056,-5.98001,13.19099,-1.24501,1.67606,8.51199,8.3689,1.21551,14.8494,10.95507,4.34855,5.82294,0.01614,2.00008,-0.81604,-1.90068,12.45426,12.71137,0.20426,2.87152,12.43995,8.35827,-6.43468,-1.36368,-0.3906,-0.8835,11.58725,9.04998,-5.56978,-4.02584,-3.66811,12.54555,6.94469,2.70794,-0.27916,13.04369,7.3309,-5.25751,-3.5057,3.04044,-2.26975,-2.53201,11.69215,10.0066,0.23203,-7.61202,11.29481,-4.12326
