# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2025-01-21
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2050-01-01-0000
## End date
### 2050-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp585_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2050-01-01 00:00:00,-1.38372,-7.19252,-4.3545,-1.51707,-5.49441,-8.60257,6.91462,-2.08801,-3.24154,-1.52563,11.51941,-3.81367,7.71971,17.71654,0.73357,7.20079,-3.42798,1.99525,-2.10422,-1.25739,9.22037,7.15683,4.11368,2.42634,2.56481,0.25761,-10.19191,-5.07664,-3.78154,-4.84944,8.36459,13.06322,-3.1618,-3.3887,-7.16838,15.4882,-0.72934,-3.23174,-0.63251,7.26405,7.80646,-5.72938,-3.55101,-7.78362,-4.30858,-1.71157,0.82118,9.97103,-7.3519,-7.23052,4.99692,-4.59477
2050-01-01 01:00:00,-1.13403,-7.19446,-4.68298,-1.70057,-5.4277,-8.81469,6.71922,-2.13128,-3.47075,-1.54677,11.14634,-3.81183,7.48394,17.07388,0.89259,7.07958,-3.47779,1.75115,-2.16217,-1.141,9.495,7.18687,4.20122,2.3784,2.62346,-0.02428,-10.45879,-5.34109,-4.20506,-4.90723,7.97408,12.74712,-3.13314,-3.68663,-7.30038,15.69346,-0.93242,-2.87544,-0.8602,7.30199,7.52958,-5.5653,-3.553,-7.75296,-4.32761,-1.82578,0.83881,10.01036,-7.46711,-7.28731,5.26135,-4.65812
2050-01-01 02:00:00,-1.29898,-7.29912,-5.28565,-1.87669,-5.72372,-9.06951,6.59311,-2.25203,-3.68685,-1.52839,10.21688,-3.85719,6.62889,16.31505,0.69744,6.57753,-3.45911,1.41075,-2.32216,-1.18374,9.74981,6.75312,4.29666,2.13251,2.09136,-0.46289,-10.94844,-5.66835,-4.44437,-4.96131,7.22101,11.97715,-3.30903,-4.39778,-8.01282,15.83648,-1.14868,-2.50643,-1.1837,6.97601,6.95001,-5.6579,-3.88584,-7.71481,-4.50054,-2.12793,0.41758,9.71317,-7.94479,-7.62877,5.5572,-5.37804
2050-01-01 03:00:00,-1.38328,-7.27572,-5.46963,-1.94887,-5.78096,-9.21167,6.40886,-2.39557,-3.8575,-1.51304,9.75179,-3.82856,6.38096,15.84758,0.64831,6.3337,-3.40033,1.16222,-2.3394,-1.20149,10.03079,6.80333,4.34025,2.00427,2.26877,-0.57367,-11.33271,-5.88535,-4.4086,-5.10215,6.68779,11.65125,-3.35996,-4.93055,-8.39319,15.82396,-1.35036,-1.94219,-1.44917,7.07704,6.47575,-5.55833,-4.01005,-7.50843,-4.62087,-2.39732,0.5153,9.53834,-8.26415,-7.74335,5.82854,-5.67534
2050-01-01 04:00:00,-1.55576,-7.22599,-5.18481,-2.01324,-5.8356,-9.31867,6.48681,-2.50728,-3.98465,-1.43029,9.53542,-3.73007,6.18577,15.509,0.67961,6.23847,-3.34029,0.98942,-2.08893,-1.18268,10.38375,6.86282,4.51423,1.93802,2.25836,-0.61581,-11.60552,-6.04051,-4.31195,-5.1982,6.48777,11.44248,-3.36744,-5.16946,-8.82335,15.68819,-1.58967,-1.52672,-1.67895,7.18046,6.30674,-5.36889,-3.92084,-7.21163,-4.47591,-2.63554,0.47652,9.68561,-8.40271,-7.77307,6.06356,-6.02586
2050-01-01 05:00:00,-2.05281,-7.25294,-4.89783,-2.14116,-6.03918,-9.45038,6.58965,-2.70076,-4.09862,-1.32126,8.99802,-3.75062,6.35868,15.0859,0.51343,6.0411,-3.26761,0.7993,-1.83545,-1.29186,10.78599,7.29815,4.69611,1.7897,2.8499,-0.46982,-11.90391,-6.27274,-4.24426,-5.41458,6.09682,10.94272,-3.53179,-5.39698,-9.43522,15.45491,-1.75515,-1.12554,-1.9438,7.66752,5.97697,-5.30806,-3.86874,-6.90565,-4.49657,-2.97754,0.92431,9.61248,-8.41017,-7.94319,6.24432,-6.52484
2050-01-01 06:00:00,-2.00568,-7.3341,-4.50102,-2.3121,-5.76216,-9.58632,7.43599,-2.84786,-4.25786,-1.15208,8.90066,-3.65717,6.92293,14.93828,0.70668,5.97982,-3.16659,0.62496,-1.47185,-1.18975,11.13723,7.81258,5.05616,1.81614,3.48526,0.67678,-12.1119,-6.3922,-4.19237,-5.50095,6.32856,10.78693,-3.78829,-5.35524,-9.27954,15.23352,-1.95914,-0.78367,-2.14895,8.32323,5.72862,-5.12286,-3.56488,-6.51153,-4.37206,-3.07536,1.68334,9.85528,-8.19815,-7.95858,6.45258,-6.63399
2050-01-01 07:00:00,-2.02825,-7.62863,-4.49784,-2.4292,-5.49779,-9.79675,8.50501,-3.00351,-4.47769,-0.93986,8.73055,-3.69882,7.70081,14.68601,1.18068,5.83593,-3.03011,0.41717,-1.36291,-1.10191,11.538,7.87554,5.28578,1.74052,3.27542,1.4511,-12.2861,-6.66494,-4.14106,-5.67776,7.23186,10.56835,-4.28533,-5.49716,-8.78249,14.93968,-2.1434,-0.54073,-2.45129,8.39404,5.47013,-5.00865,-3.4944,-6.05072,-4.57033,-3.17829,1.87952,9.74206,-7.58814,-8.12558,6.69447,-6.57519
2050-01-01 08:00:00,0.2988,-7.37323,-3.60218,-2.47118,-3.3707,-9.79479,10.08126,-2.76663,-4.56103,-0.63028,10.97582,-3.34696,11.31571,14.95067,3.90789,6.08207,-2.74143,0.50775,-0.63955,-0.27877,12.03198,9.63202,5.46281,2.51118,5.58984,3.65966,-11.91512,-6.37017,-3.97106,-5.24205,10.08421,10.99056,-4.0446,-4.0306,-5.33482,14.71098,-2.21382,-0.38813,-2.32106,10.00644,5.3972,-3.8574,-2.24338,-5.45783,-4.04296,-2.34596,4.6424,11.53207,-4.67121,-7.0515,6.95988,-4.43937
2050-01-01 09:00:00,1.30546,-6.60898,-3.14156,-1.93706,-2.65482,-8.71826,10.7592,-2.74917,-3.99179,-0.13515,12.29079,-3.0636,12.51625,15.64595,4.51835,6.42673,-2.54977,1.12034,-0.10397,-0.13221,12.412,9.69657,5.44645,3.36676,5.64316,4.0656,-9.91064,-6.3248,-3.11729,-5.03344,11.50188,11.64241,-4.7781,-3.26947,-3.39473,14.51546,-1.67024,-0.45909,-2.42798,10.10716,5.85365,-3.60838,-2.06477,-4.90165,-3.12908,-2.12035,5.24626,11.86425,-3.95654,-7.17191,7.24903,-3.62868
