# General
## Title
### Air Temperature
## Abstract
### CMIP6
## Date
### 2024-09-30
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
###
## Temporal extent
## Begin date
### 2050-01-01-0000
## End date
### 2050-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp245_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2050-01-01 00:00:00,4.83925,1.47311,4.41322,11.72048,2.69933,3.21429,14.43855,4.14628,5.18412,3.03653,8.12949,3.30144,14.34437,11.9629,6.55801,9.90527,0.82593,11.14263,6.16802,5.34831,1.60772,13.77277,-0.1911,7.41975,10.12002,9.57655,3.57483,3.97193,10.81941,3.22139,10.40076,7.33775,4.73635,3.6789,2.25913,16.58558,7.30713,0.43742,4.58718,13.13275,12.81651,3.2495,3.31806,2.97322,3.8479,3.86561,6.45674,9.08473,2.56378,3.62813,2.95643,2.48874
2050-01-01 01:00:00,4.81191,1.50799,4.52333,11.85521,2.56775,3.3501,14.51871,4.24341,5.9154,3.06106,7.75488,3.22761,14.33098,11.40435,6.41998,9.86104,0.81631,10.83292,6.23132,5.16363,1.72189,13.85144,-0.24245,7.72356,10.11664,9.81397,3.30932,3.97438,11.03758,3.17077,9.8763,7.11781,4.36493,3.77354,2.13788,16.69008,8.61,0.36904,4.43598,13.2803,12.78989,3.17477,3.26904,2.80265,4.00663,3.79421,6.62001,9.0068,2.52054,3.61583,2.71093,2.55737
2050-01-01 02:00:00,4.55278,1.55771,4.4526,11.25803,2.19652,3.21666,14.45402,4.51725,6.77636,3.11697,6.76274,3.08684,13.64948,10.70368,6.09565,9.46946,0.78082,10.35331,6.23864,4.78704,1.90603,13.64052,-0.30025,7.91456,9.67791,9.76874,3.18798,3.98498,10.96081,3.11468,8.95966,6.38282,3.89939,3.66636,1.78175,16.79281,9.96169,0.31323,4.28214,13.09998,12.44421,2.91761,3.03816,2.64683,4.06958,3.67294,6.46426,8.38959,2.27837,3.46818,2.43104,2.37347
2050-01-01 03:00:00,4.3699,1.6308,4.60336,10.15696,1.94226,3.15265,14.3986,4.92803,7.53934,3.08629,6.24069,3.01334,13.50218,10.07638,5.84905,9.3244,0.77158,9.72731,6.51556,4.59622,2.24156,13.68992,-0.48296,8.1296,9.63709,9.903,3.14768,4.05943,10.55926,3.12061,8.27095,6.01842,3.54382,3.70614,1.59034,16.84113,10.28809,0.39859,4.30793,13.22624,11.94166,2.78305,2.92652,2.5013,4.20276,3.63027,6.60517,7.83628,2.12488,3.44001,2.21869,2.29606
2050-01-01 04:00:00,4.2374,1.68531,4.90352,8.73028,1.67823,3.06133,14.5303,5.53226,8.26749,2.95807,6.03046,2.9928,13.38757,9.81419,5.66715,9.17481,0.77936,8.97732,7.06166,4.65354,2.71165,13.7894,-0.57357,8.33069,9.58401,9.97271,3.11646,4.15002,9.86041,3.20002,7.95208,5.94894,3.21646,3.83502,1.45579,16.82729,9.57987,0.31611,4.45539,13.32757,11.23894,2.70122,2.93159,2.32072,4.61103,3.67076,6.71072,7.777,2.06596,3.47104,2.0998,2.35453
2050-01-01 05:00:00,3.92601,1.69046,5.29581,6.88222,1.31774,2.8924,14.70235,6.10133,8.94437,2.82033,5.4434,2.97173,13.43137,9.48988,5.39188,8.85978,0.77886,8.1121,7.63854,4.7163,3.33416,14.01222,-0.69933,8.44227,10.00553,10.21587,2.78068,4.25564,8.60317,3.33426,7.42283,5.51675,2.84915,3.83232,1.18354,16.78893,7.87421,0.24888,4.72193,13.64718,10.22093,2.47836,2.84235,2.17371,5.143,3.70857,7.0159,7.51004,2.04089,3.42346,2.06066,2.29265
2050-01-01 06:00:00,4.0722,1.77677,5.89992,5.3423,1.53349,2.7546,15.08761,6.49889,9.25612,2.89926,5.27701,3.02535,13.71376,9.41015,5.53939,8.57788,0.77046,7.20414,8.28079,5.00744,3.88736,14.44581,-0.70974,8.64236,10.61746,10.48348,2.65846,4.3836,7.03323,3.48044,7.48284,5.5201,2.62156,4.10882,1.38731,16.71717,6.3605,0.13796,5.12733,14.13611,9.31203,2.51055,3.1446,2.04196,5.7361,3.80824,7.55607,7.673,2.24871,3.43636,2.15026,2.51121
2050-01-01 07:00:00,4.28006,1.89027,6.30534,4.13148,1.90079,2.58295,15.24682,6.64427,9.01665,3.24741,5.03719,3.10025,14.38348,9.16494,5.99678,8.13283,0.74735,6.3087,8.82824,5.16942,4.24435,14.93795,-0.80202,8.85967,11.36672,11.35173,2.47908,4.45568,5.53599,3.5965,8.21006,5.37036,2.34841,4.04957,1.49337,16.54078,5.25305,0.03455,5.56506,14.73665,8.47792,2.48712,3.33664,1.91075,6.40716,3.80181,7.68992,7.5722,2.6722,3.32782,2.32854,2.53552
2050-01-01 08:00:00,6.25711,2.22746,7.50403,3.22828,4.02207,2.2185,16.58657,6.85276,8.46789,3.91338,7.43404,3.40011,18.31407,9.65784,8.45086,7.81586,0.81693,5.55108,10.10822,6.02359,4.43791,18.08274,-0.91001,9.4525,15.02046,13.82848,2.47147,4.82038,3.93911,3.98028,10.99929,6.03474,3.11386,4.93152,3.24494,16.33671,4.62012,-0.07872,6.39065,17.72004,7.89946,3.53092,4.95272,1.86656,7.45188,4.29082,10.28665,9.8374,5.04926,4.01331,2.58636,4.05922
2050-01-01 09:00:00,7.50166,2.70413,8.33443,2.83247,4.9904,1.78964,16.2186,6.90266,7.82885,4.43966,8.977,3.50483,18.70763,10.61398,9.49559,7.30606,0.81882,5.09678,10.96224,6.64832,4.47341,17.80422,-1.10322,9.9699,15.08328,13.36944,2.67981,4.90435,2.91454,4.16095,12.32957,7.00591,3.27208,5.43627,4.10349,16.2363,4.3497,-0.40383,6.99138,17.358,7.57314,4.00835,5.743,1.77874,8.30885,4.49365,10.52689,10.82001,5.28668,4.07229,2.9067,4.68785
2050-01-01 10:00:00,10.17482,4.398,11.46678,3.5369,7.67447,1.77775,16.39907,7.5852,7.56123,5.19314,13.41848,3.96626,20.80144,14.56767,11.8768,9.69909,1.10521,6.01938,13.16481,9.17847,4.77251,19.14133,-0.94897,11.66081,16.92582,14.63876,2.77366,5.50562,3.07365,4.75351,15.49152,11.75494,4.79695,7.86071,6.87038,16.20408,4.70831,0.00757,8.03372,18.74647,10.00061,6.04612,9.17168,2.23555,10.16281,6.03518,12.29367,14.64244,6.42474,4.97516,3.82892,7.43212
2050-01-01 11:00:00,10.49569,4.71962,11.84583,3.96669,8.10572,0.54853,15.62355,7.33672,6.7778,5.24641,14.80716,4.04956,20.78217,15.96829,12.49229,8.82247,1.06705,5.85215,13.60893,9.87174,5.01269,18.97239,-0.99834,11.7295,16.81294,14.51266,2.21091,5.52989,3.35654,4.85564,16.26413,13.45399,5.42083,7.79074,7.26638,16.18872,4.75656,-0.15374,8.25867,18.83656,9.97598,6.33187,9.82534,2.22267,10.54696,6.2136,12.26147,15.48569,6.13003,4.9624,4.47436,7.48159
2050-01-01 12:00:00,10.5678,4.97971,11.8552,4.42649,8.23599,-0.40295,14.93059,7.07675,5.95756,5.15066,16.05288,4.12709,20.66131,17.3464,12.83836,8.07586,1.04091,5.73499,13.82216,10.70303,5.29536,18.68566,-0.94855,11.63309,16.68509,14.17015,1.44965,5.55591,3.61892,4.91989,16.8466,14.89202,5.69806,7.66715,7.48017,16.03618,4.81049,-0.34127,8.40999,18.71012,9.99297,6.45971,10.21289,2.25337,10.62458,6.58739,12.12427,16.14799,5.90375,4.90089,5.05254,7.46598
2050-01-01 13:00:00,10.64792,4.99035,11.83449,4.52823,8.20557,-1.31498,14.35366,6.8356,5.13479,4.98032,16.83164,4.29444,20.38106,18.22503,12.95938,7.30585,1.06546,5.49275,13.89203,11.37607,5.42237,18.44877,-0.92038,11.48496,16.60609,13.84805,0.60164,5.61859,3.54186,5.02094,17.15181,15.69225,5.8609,7.79737,7.59405,15.93384,4.84225,-0.57962,8.47125,18.44571,9.80609,6.51846,10.42407,2.33184,10.67102,7.08079,12.23498,16.49463,5.8349,4.88783,5.49388,7.56796
2050-01-01 14:00:00,10.6119,5.09985,11.68586,4.50449,7.62243,-1.90671,13.58953,6.55774,4.37563,4.68518,18.10058,4.26703,19.56279,19.88882,12.66527,7.44794,1.00871,5.3852,13.86365,11.76451,5.43207,17.02964,-0.7897,11.36048,15.52385,12.49074,-0.11916,5.55652,3.32858,4.95064,17.51685,17.2545,5.37208,7.9375,7.48332,15.6543,4.91252,-0.87026,8.16304,16.86372,10.48423,6.18223,10.17063,2.26036,10.86441,7.65202,11.32057,17.05781,5.03462,4.37837,5.79798,7.53369
2050-01-01 15:00:00,10.32256,4.55039,11.33963,4.32821,6.99104,-2.54389,12.8153,6.10415,3.59247,4.36195,18.23217,4.37092,18.83198,20.52868,12.13584,6.91538,1.05716,4.96205,13.47192,11.63829,5.20009,15.91856,-0.79034,10.79195,14.78521,11.57175,-0.97383,5.6891,2.93294,5.03658,17.26934,17.45306,5.10207,8.0965,7.24285,15.5385,4.75555,-1.20793,7.78376,15.76938,10.31516,5.78027,9.55094,2.24548,10.49489,8.01491,10.55818,16.82869,4.52754,4.23655,5.80658,7.36901
2050-01-01 16:00:00,10.69152,4.13048,11.11894,4.23352,6.48138,-2.86567,12.55562,5.68914,2.98487,4.29947,18.06288,4.5856,18.31868,20.64842,11.73,6.64359,1.10241,4.64745,13.03712,11.68524,4.78545,15.93237,-0.74068,10.34286,15.03392,11.00431,-1.14668,5.87477,2.61434,5.22266,16.79782,17.27948,5.06193,8.55162,7.21339,15.40978,4.44456,-1.36314,7.57643,15.8711,10.11182,5.54688,9.25012,2.27969,10.41255,8.57498,10.79442,16.52945,4.53808,4.24721,5.63563,7.45256
2050-01-01 17:00:00,9.48154,3.30458,10.27263,4.15774,4.77199,-3.49431,11.81468,4.94876,2.60524,4.26894,16.14886,4.72003,15.97473,20.1096,10.10844,5.44525,1.08306,3.9403,12.43045,11.1239,4.26039,14.25787,-0.80086,9.1623,13.11161,9.10765,-1.7418,5.94979,2.61845,5.34116,14.97036,15.98183,4.42883,7.53035,5.69932,15.32841,4.22842,-1.54645,7.20997,14.40296,9.00749,4.56516,7.62657,2.17727,10.27537,8.49255,9.5853,14.28585,3.44296,3.84137,5.30279,6.19677
2050-01-01 18:00:00,9.56134,2.3859,10.23413,4.23272,4.12943,-3.91324,11.28901,4.16703,2.37432,4.32145,15.00448,4.8572,15.44107,19.26374,9.73499,4.93567,1.13511,3.54183,12.2059,10.88636,3.89925,13.98752,-0.76178,8.53818,12.78124,8.40282,-2.68138,5.97955,2.61196,5.48768,13.99992,14.83634,4.25757,7.72994,5.37946,15.34013,4.15154,-1.69368,6.94961,14.10955,8.28312,4.25488,7.39068,2.16578,9.95697,8.59392,9.43098,13.59683,3.35015,3.77167,5.04521,5.9597
2050-01-01 19:00:00,9.84111,1.61906,10.33835,4.33926,3.97152,-3.98744,11.0967,3.49206,2.2789,4.41417,14.34044,5.01931,15.22502,18.26138,9.63797,5.04372,1.19198,3.47218,12.19639,10.83674,3.69705,13.90915,-0.79248,8.10671,12.65275,8.2313,-3.342,5.94186,2.55086,5.59843,13.47565,13.95037,4.29469,8.03455,5.45476,15.62516,4.34723,-1.81862,6.72856,14.02906,8.16944,4.22848,7.55192,2.17603,9.52084,8.4124,9.55483,13.49123,3.34723,3.78154,4.78846,6.20283
2050-01-01 20:00:00,9.74108,0.57179,10.0972,4.4916,3.38038,-4.2719,10.62535,2.80605,2.23201,4.44775,12.53814,5.21662,13.80924,17.19536,9.17091,4.71057,1.17756,3.21037,11.82901,10.25811,3.52296,12.9293,-0.88866,7.34244,11.19151,7.63453,-3.85157,5.78372,2.63532,5.61597,12.06273,12.25483,4.04565,7.89488,4.98068,16.00929,4.62488,-2.00722,6.36645,13.03465,7.63057,3.799,7.17636,2.10797,8.87698,7.47686,8.85594,12.76337,2.73342,3.59609,4.45085,5.91172
2050-01-01 21:00:00,10.02425,-0.29969,10.08193,4.51014,3.22878,-4.33553,10.37961,2.36043,2.24362,4.45348,11.39656,5.29117,13.15002,15.12195,9.04004,3.76783,1.20045,3.06698,11.59151,9.64024,3.43348,12.65134,-1.06798,6.78843,10.63369,7.43483,-4.33103,5.79075,2.77237,5.6233,11.14833,11.0152,4.11551,8.02634,4.93966,16.454,4.98865,-2.31418,6.0491,12.72367,7.08944,3.67998,7.29288,2.06506,8.02363,6.69858,8.62604,11.99457,2.55159,3.58018,4.15783,5.99813
2050-01-01 22:00:00,9.99999,-1.11298,9.54653,4.34593,2.67509,-4.31226,10.14517,1.88028,2.20826,4.29235,10.01948,5.2564,11.92648,14.10208,8.83772,3.06302,1.14141,2.71277,10.78258,8.71644,3.28952,11.92745,-0.87483,6.06656,9.31944,6.89164,-4.26384,5.7437,2.74248,5.62595,9.97317,9.82081,3.78772,7.53789,4.55067,16.72694,5.26449,-2.25804,5.60038,12.09959,6.41411,3.28961,6.97423,2.10965,6.42438,5.76382,7.91364,11.23187,2.2139,3.37864,3.80724,5.75058
2050-01-01 23:00:00,10.28851,-1.58203,9.56339,4.16873,2.67401,-4.11399,10.23384,1.67895,2.27975,4.16797,9.55051,5.32751,11.70704,13.47961,9.13662,3.05766,1.1534,2.58582,10.28258,8.22652,3.20994,11.99205,-0.86173,5.77647,8.96656,6.85138,-4.1091,5.90768,2.76454,5.64734,9.54312,9.52612,3.74703,7.70205,4.89565,16.80764,5.57785,-2.07678,5.23071,12.22227,6.32916,3.27136,7.05274,2.25307,5.30707,4.96924,7.84223,11.21006,2.1819,3.40709,3.57388,6.02034
2050-01-02 00:00:00,10.59674,-1.9734,9.4705,3.86468,2.69746,-3.89856,10.43686,1.52521,2.36193,4.03407,8.97421,5.13407,11.50692,12.83428,9.46572,2.95951,1.28215,2.46423,9.49943,7.60338,3.1491,12.0386,-1.02157,5.48164,8.60555,6.75474,-3.47855,5.87415,2.70196,5.47689,9.10482,9.14604,3.76144,8.1081,5.27085,16.89759,5.70514,-1.75299,4.79518,12.33355,6.27294,3.29599,7.14246,2.3092,4.48958,4.30337,7.73944,11.03669,2.1257,3.39384,3.34739,6.54201
2050-01-02 01:00:00,10.88454,-2.10644,8.9192,3.46796,2.7295,-3.83836,10.61312,1.42027,2.42928,3.91751,8.58654,5.18662,11.30402,12.25089,9.6931,2.94362,1.33591,2.37717,8.42366,6.95199,3.11875,12.13049,-0.9863,5.19486,8.40777,6.68251,-3.33192,5.86496,2.46287,5.46499,8.74453,8.87703,3.78234,8.22542,5.56205,16.93868,5.6825,-1.64524,4.45332,12.46255,6.28526,3.34076,7.2048,2.33875,3.70356,3.79899,7.68295,10.93117,2.08748,3.40375,3.15543,6.8765
2050-01-02 02:00:00,10.4968,-2.18182,8.13456,3.07139,2.51901,-3.97628,10.69161,1.29121,2.47962,3.83847,7.60671,5.27798,10.46237,11.58046,9.70842,2.39933,1.34711,2.1926,7.15917,6.19823,3.19488,11.82091,-0.97802,4.76,7.707,6.27793,-3.26134,5.84104,2.11838,5.46361,8.00154,8.12249,3.67744,8.04457,5.80088,16.82996,5.54964,-1.63358,4.09443,12.18603,5.9354,3.24723,6.94896,2.31922,2.85183,3.33044,7.31272,10.32337,1.78101,3.29645,2.96331,7.2608
2050-01-02 03:00:00,10.41529,-2.23217,7.12491,2.78562,2.45736,-4.11344,10.73344,1.18573,2.53326,3.86608,7.11102,5.43478,10.18317,11.06258,9.77186,2.13528,1.4529,2.10736,5.95832,5.51402,3.74119,11.81357,-1.05822,4.4365,7.60067,5.97878,-3.36007,5.58353,1.76783,5.39072,7.46388,7.75291,3.61913,7.72506,6.23944,16.62028,5.34689,-1.44264,3.74056,12.25171,5.66859,3.2404,6.80121,2.28529,2.12309,2.9962,7.2702,9.82554,1.53891,3.27587,2.88392,7.6547
