# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2024-11-27
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2028-01-01-0000
## End date
### 2028-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp126_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2028-01-01 00:00:00,0.89811,-7.0388,-5.57111,0.34512,-2.82069,-5.19948,9.78573,-5.61113,-2.35541,4.00755,7.17463,5.83275,9.24575,10.95921,5.72028,4.20863,3.43903,2.73255,-2.995,-4.55575,5.43358,6.35291,1.42129,2.52074,1.56746,0.3837,-5.70377,2.73656,-1.39556,4.74512,8.8617,7.11068,-3.28547,-3.53385,-0.88336,15.10502,0.97357,3.01657,-1.47202,6.51688,8.18736,-6.44474,-3.51802,3.61518,-4.45937,-5.35097,-0.29546,7.86954,-6.1536,-0.71816,6.27111,-2.68588
2028-01-01 01:00:00,0.91826,-7.34466,-5.73215,0.41917,-2.8363,-5.42342,9.74832,-5.80941,-2.55367,3.8699,6.74718,5.67703,9.04336,10.31934,5.71598,4.20663,3.23169,2.77811,-3.07684,-4.62441,5.31662,6.25967,1.39054,2.51038,1.48789,0.36943,-6.13311,2.49057,-1.24862,4.59863,8.5407,6.80158,-3.18775,-3.47857,-0.85566,15.09724,0.8715,2.86995,-1.53764,6.36845,8.29119,-6.44162,-3.58927,3.31214,-4.63328,-5.52063,-0.2171,7.81634,-6.39829,-0.64109,6.02193,-2.64347
2028-01-01 02:00:00,0.71063,-7.73489,-6.14146,0.52219,-3.12182,-5.73474,9.53815,-6.13801,-2.73798,3.73533,5.7138,5.42166,8.19923,9.61752,5.49007,3.76952,2.96989,2.70704,-3.35438,-4.90208,5.1708,5.6278,1.37531,2.30945,0.78529,0.06352,-6.65708,2.22449,-1.13614,4.39757,7.83565,6.00669,-3.35786,-3.55817,-1.14378,15.08232,0.82833,2.74215,-1.66274,5.75737,8.16693,-6.78006,-3.92766,3.00631,-4.96465,-5.89564,-0.59007,7.27213,-6.97263,-0.72125,5.73909,-2.92061
2028-01-01 03:00:00,0.69314,-8.04492,-6.41815,0.71323,-3.19986,-5.93566,9.33987,-6.39788,-2.89549,3.63068,5.12065,5.28332,7.93049,8.97675,5.39934,3.62497,2.78319,2.70168,-3.58435,-5.02833,5.10088,5.48231,1.2872,2.21534,0.84872,0.12857,-6.92066,1.95339,-1.01585,4.20725,7.3367,5.5916,-3.21822,-3.57707,-1.23144,15.0144,0.83796,2.71888,-1.77507,5.60372,8.14753,-6.93299,-4.10792,2.7293,-5.28258,-6.0732,-0.46233,6.75421,-7.39743,-0.69678,5.48298,-2.97566
2028-01-01 04:00:00,0.73823,-8.25206,-6.47869,0.92185,-3.1439,-6.1433,9.39772,-6.5721,-3.05497,3.51162,4.79357,5.0957,7.7189,8.68572,5.41553,3.67944,2.61193,2.75143,-3.63262,-5.02618,5.07519,5.38562,1.31707,2.15805,0.83531,0.29191,-7.35979,1.68507,-0.88607,3.98949,7.12619,5.44804,-2.86852,-3.53224,-1.19495,14.90193,0.95565,2.55195,-1.88255,5.47032,8.26036,-6.96959,-4.11877,2.49096,-5.44736,-6.13409,-0.38719,6.62394,-7.6125,-0.62795,5.25416,-2.86417
2028-01-01 05:00:00,0.68843,-8.47057,-6.57501,1.22664,-3.20752,-6.35271,9.55726,-6.82401,-3.20361,3.38076,4.07567,4.9877,7.83661,8.32975,5.3439,3.64035,2.44118,2.75612,-3.73222,-5.09474,5.14733,5.8629,1.36377,1.97873,1.62039,0.75891,-7.402,1.36893,-0.80972,3.74144,6.67995,4.95676,-2.57479,-3.75268,-1.30261,14.85532,1.25519,2.36293,-2.02417,5.85251,8.24382,-7.0843,-4.25478,2.30289,-5.75214,-6.3247,0.14296,6.23886,-7.6754,-0.64755,5.04083,-3.08755
2028-01-01 06:00:00,0.92225,-8.62625,-6.34066,1.49973,-2.9564,-6.50167,10.31496,-6.97152,-3.30019,3.33912,3.8745,4.6783,8.50425,8.19456,5.44028,3.78686,2.21211,2.78096,-3.71875,-5.18794,5.25702,6.75228,1.49004,1.95147,2.85788,2.2262,-7.51366,1.15648,-0.68911,3.58316,6.89346,4.93834,-2.28078,-3.50427,-1.02043,14.85695,1.61782,2.17428,-2.00882,6.90152,8.29144,-6.82633,-4.17546,2.05866,-5.85945,-6.30125,1.17732,6.42158,-7.11859,-0.57475,4.86079,-2.82933
2028-01-01 07:00:00,0.99156,-8.89692,-6.21833,1.75085,-2.96328,-6.72508,11.11135,-7.233,-3.36993,3.30047,3.73973,4.42553,9.64762,7.92919,5.53246,3.84516,1.96427,2.80097,-4.00108,-5.45823,5.35433,7.72856,1.5934,1.80237,3.80369,3.73414,-8.05826,0.99172,-0.59868,3.40154,7.72852,4.82435,-2.02776,-3.49546,-1.0293,14.82664,2.03866,2.01111,-1.96009,7.80935,8.32814,-6.37641,-4.51489,1.81594,-6.2118,-6.32164,1.88287,6.5531,-5.84759,-0.59038,4.69188,-2.93065
2028-01-01 08:00:00,2.88353,-8.46372,-4.77436,2.05733,-1.62688,-6.69949,12.83032,-6.88846,-3.21154,3.37451,6.41235,4.22827,14.33104,8.38021,7.34282,4.33975,1.8744,3.03728,-3.52783,-4.79871,5.44234,11.23654,1.71874,2.47181,7.71558,6.33969,-7.80009,1.19172,-0.36538,3.45122,10.58626,5.55521,-0.94621,-1.88694,0.70131,14.80126,2.50807,1.89777,-1.40691,11.11129,8.46165,-4.54067,-3.62004,1.66915,-5.72741,-5.09598,5.20688,9.1712,-2.18051,0.22661,4.56429,-1.53876
2028-01-01 09:00:00,3.93116,-7.39871,-3.46594,2.4239,-1.40622,-6.06342,13.26424,-6.32025,-2.57925,3.54846,7.97247,4.07969,15.5058,9.41067,7.62834,4.67631,1.72029,3.46748,-3.03675,-4.71297,5.60601,12.38731,1.74048,3.12526,9.04335,7.40727,-6.55614,1.34044,-0.03875,3.50214,11.81474,6.51678,-0.81922,-0.72273,0.98848,14.84111,3.12579,1.69267,-0.8519,12.28855,8.51206,-3.4264,-3.41385,1.49105,-4.80434,-4.4263,6.34423,10.00745,-0.67214,0.27607,4.58012,-1.10829
2028-01-01 10:00:00,6.39287,-4.74091,-0.61654,3.44418,0.2667,-4.03638,14.17282,-4.55691,-1.20367,4.26004,12.23232,4.21881,17.80655,13.72517,9.09133,8.02999,1.90962,5.13495,-0.9444,-3.04145,6.24719,14.02411,1.92959,5.21144,11.26976,8.90318,-3.44598,2.20798,0.84207,3.94794,14.84498,11.16658,0.11248,1.7327,2.9022,14.91851,4.17658,1.95533,0.51853,13.79245,10.81995,-1.04754,-1.43915,1.9136,-2.47407,-2.24337,8.52359,13.27354,1.62694,1.06696,5.23967,0.56869
2028-01-01 11:00:00,6.87868,-3.26353,0.59883,3.87422,0.28887,-2.46129,14.13684,-3.59026,-0.05692,4.67316,13.44045,4.22658,18.11267,15.30717,9.02452,8.03081,1.82003,5.62682,-0.20213,-2.87775,7.00457,14.25121,1.92884,5.53291,11.72156,9.06278,-1.20839,2.70458,1.23736,4.03989,15.40907,12.5952,-0.10372,2.38851,2.77914,14.88665,4.75486,1.83078,1.32963,13.88646,10.93654,-0.24383,-1.08035,1.88002,-1.67656,-1.61347,9.14575,13.3573,2.55754,1.04742,5.7081,0.65002
2028-01-01 12:00:00,7.14887,-2.21202,1.34745,4.3136,0.31624,-1.06524,14.0073,-2.90153,0.92767,4.99189,14.48034,4.10473,18.33881,16.68406,9.01073,8.08031,1.60087,6.09944,0.34076,-2.70782,7.70069,14.23758,1.9602,5.71962,11.84351,8.77756,0.43646,2.99268,1.68995,3.95093,15.87287,13.80865,-0.24473,2.78593,2.7234,14.81495,5.25552,1.76147,1.86026,13.81264,10.9885,0.23772,-0.8373,1.77857,-1.12486,-1.20177,9.15989,13.50475,2.93413,1.00798,6.13153,0.74062
