# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2024-11-27
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2060-01-01-0000
## End date
### 2060-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp126_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2060-01-01 00:00:00,6.14404,0.06147,4.24769,3.40006,0.81972,-2.23518,7.94026,3.15488,4.05869,4.29599,8.27521,-5.36557,9.85473,13.39636,6.73282,2.72868,-11.73801,3.08212,7.36645,5.48967,3.64519,7.48587,0.184,7.22854,5.75425,1.02265,-0.78861,1.16268,2.41573,-2.701,7.98132,9.33588,-1.80031,3.89917,1.66744,16.28797,3.92932,-4.45672,3.84547,7.82947,6.582,0.02124,3.05372,-4.25066,5.83774,2.7995,2.45998,8.6864,-6.28619,-3.11312,3.24312,1.66489
2060-01-01 01:00:00,6.27014,0.04641,4.38581,3.33211,1.05354,-2.59955,7.90054,3.1177,3.79834,4.24834,7.91321,-5.16139,9.62033,12.7652,6.90968,2.70464,-11.62243,2.97869,7.57,5.56363,3.69078,7.49693,0.15981,7.04748,5.80359,0.99917,-1.38743,1.34887,2.24709,-2.27345,7.6184,9.09986,-1.67115,3.98326,1.74328,16.22998,3.81478,-4.39021,3.82955,7.93112,6.6094,0.13034,3.14303,-4.24955,5.95609,2.93594,2.29257,8.48289,-6.43223,-2.79151,3.20995,1.74416
2060-01-01 02:00:00,6.21158,0.01056,4.38971,3.24294,1.04824,-3.08438,7.60364,3.0471,3.5367,4.19009,6.95616,-5.17104,8.74681,12.10313,6.85381,2.1779,-11.55398,2.7596,7.66267,5.53565,3.74247,7.09573,0.07943,6.70346,5.36977,0.73896,-2.27947,1.48165,2.02476,-1.93942,6.88228,8.35955,-1.67833,3.95984,1.53681,16.2503,3.72294,-4.34834,3.78667,7.70515,6.24656,0.04161,2.97661,-4.28617,6.07547,2.96172,1.6972,7.82474,-6.93963,-2.66165,3.16122,1.55698
2060-01-01 03:00:00,6.33124,-0.00147,4.50559,3.19168,1.19517,-3.46674,7.28919,2.97695,3.27899,4.16722,6.4523,-5.08351,8.43985,11.54162,6.94722,1.91866,-11.39487,2.61502,7.75039,5.53341,3.88656,7.08855,-0.10474,6.40064,5.51591,0.69714,-2.86362,1.64214,1.88263,-1.55831,6.34317,7.99443,-1.4275,4.21172,1.54771,16.21841,3.62603,-4.10305,3.79084,7.81434,5.96909,0.10349,2.93738,-4.25466,6.09746,3.03,1.50913,7.27164,-7.33372,-2.34311,3.14076,1.64815
2060-01-01 04:00:00,6.58462,0.0906,4.65411,3.18086,1.41163,-3.73526,7.22091,2.92568,3.02208,4.13818,6.23184,-4.90721,8.19834,11.1644,7.19142,1.97399,-11.22515,2.53875,7.81465,5.62111,4.16011,7.10267,-0.1419,6.16663,5.49785,0.55299,-3.55477,1.78577,1.8296,-1.08344,6.12962,7.83811,-1.06084,4.64117,1.67816,16.09123,3.54419,-4.08881,3.85602,7.9471,5.97924,0.30709,3.04712,-4.26648,6.12457,3.24414,1.21022,7.20931,-7.56443,-1.94388,3.11871,1.93861
2060-01-01 05:00:00,6.82167,0.1246,4.75445,3.20479,1.51704,-3.98241,7.27183,2.84857,2.7674,4.08927,5.6452,-4.84362,8.26738,10.68236,7.3529,1.89233,-11.07295,2.43327,7.73106,5.63257,4.48994,7.56202,-0.21235,5.86422,5.92186,0.64641,-4.1462,1.8291,1.76572,-0.66715,5.71181,7.34425,-0.74618,5.07587,1.66618,15.96464,3.5082,-4.09955,3.90752,8.40373,5.80784,0.40964,3.07806,-4.3279,5.98804,3.57519,1.33283,6.96318,-7.70608,-1.6563,3.10589,2.23618
2060-01-01 06:00:00,7.22759,0.04247,5.05782,3.17113,1.88413,-4.17684,8.07276,2.79401,2.55502,4.09135,5.52907,-4.60395,8.83947,10.50138,7.62905,2.02404,-10.88909,2.38698,7.69556,5.75402,4.87825,8.23813,-0.18583,5.69185,6.22641,1.65001,-4.62498,1.86681,1.79141,-0.26043,6.05294,7.23607,-0.35127,5.40939,1.88881,15.79091,3.45,-4.10408,3.94869,9.13626,5.72452,0.62591,3.3813,-4.34281,5.76232,3.86247,1.87715,7.16065,-7.27125,-1.28483,3.12413,2.68201
2060-01-01 07:00:00,7.11225,-0.28565,4.91754,3.09871,2.12726,-4.44075,8.94752,2.62275,2.35705,4.11392,5.40694,-4.41088,9.88609,10.19444,7.83898,2.07546,-10.7724,2.34398,7.47034,5.73094,5.27233,8.7233,-0.27319,5.40363,5.89296,2.70616,-5.17139,1.79392,1.74121,-0.01767,7.2768,7.0035,-0.20274,5.07584,1.8585,15.75944,3.37248,-4.11372,3.89592,9.33129,5.6234,0.60566,3.42085,-4.37676,5.47886,4.02742,2.0774,7.14957,-6.14811,-1.06939,3.16504,2.72224
2060-01-01 08:00:00,7.90836,-0.52574,5.58757,3.06659,3.85725,-4.52424,10.48551,2.65001,2.23818,4.20354,7.98576,-3.76445,14.44362,10.54693,9.60874,2.70078,-10.54061,2.55008,7.83366,6.45179,5.68457,11.535,-0.33536,5.69294,8.19682,5.06584,-5.30419,1.98307,1.73487,0.5149,10.69591,7.49837,0.55008,5.35681,3.2603,15.74803,3.30669,-4.13802,4.0998,11.69641,5.66759,1.40463,4.72166,-4.35729,5.35475,4.66096,5.03984,9.52174,-2.7361,0.01087,3.23571,4.15379
2060-01-01 09:00:00,8.34508,-0.67554,5.95361,3.14542,4.35513,-4.46486,10.85525,2.58742,2.2214,4.27391,9.48306,-3.52616,15.46521,11.50737,10.19371,3.19877,-10.42576,2.90484,7.90834,6.75178,5.93948,12.10351,-0.48569,6.04388,8.07779,5.85284,-5.21079,1.87287,1.64397,0.7272,12.32555,8.10097,0.45434,5.47868,3.68914,15.72878,3.45433,-4.35314,4.2235,12.08376,6.07906,1.47528,5.32882,-4.40382,5.12101,4.78903,5.78109,10.24585,-1.38334,0.21333,3.36236,4.76742
