# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2025-01-21
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2030-01-01-0000
## End date
### 2030-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp370_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2030-01-01 00:00:00,1.02415,-1.88589,-0.30509,7.29452,0.75373,-4.33445,10.60132,4.97448,6.23636,7.54734,7.90029,1.10875,9.47178,14.29239,3.08715,4.47066,-7.05037,3.6584,1.40118,3.28302,9.33818,7.4058,-3.4671,2.50104,5.04617,4.16666,-4.18292,3.49037,5.75144,1.90023,8.4129,11.05236,3.13787,-0.54647,-1.39021,14.80467,8.458,-3.41416,6.52514,7.13177,8.43479,1.13729,1.12356,-3.97339,-1.09238,2.78192,6.03132,7.22178,-2.90747,1.74746,7.84662,-0.75235
2030-01-01 01:00:00,0.97971,-2.15076,-0.2974,7.25789,0.70854,-4.742,10.56817,4.86008,6.14181,7.31852,7.46244,1.22404,9.43298,13.69278,3.03233,4.3388,-7.00953,3.44885,1.36658,3.2017,9.21995,7.3768,-3.58476,2.35202,4.91573,4.36666,-4.96661,3.83902,5.56387,2.0966,8.04592,10.76892,3.01709,-0.70089,-1.33022,14.8265,8.51254,-3.42179,6.47448,6.99917,8.34384,1.09636,1.0157,-3.79881,-1.15458,2.7792,6.0074,7.01806,-3.04913,1.81754,7.79785,-0.77748
2030-01-01 02:00:00,0.62935,-2.48635,-0.48239,7.1395,0.37194,-5.20999,10.37894,4.65609,6.01479,7.097,6.41605,1.22507,8.7623,12.98417,2.71433,3.77569,-6.97774,3.18194,1.14684,2.9746,9.03276,6.9429,-3.71306,2.03097,4.24465,4.36969,-5.69381,4.1376,5.55633,2.24373,7.29657,9.98268,2.72919,-1.06263,-1.62291,14.81657,8.53721,-3.46877,6.33688,6.4814,7.89042,0.8761,0.70014,-3.69216,-1.36924,2.64033,5.63756,6.31704,-3.499,1.73974,7.75838,-1.06342
2030-01-01 03:00:00,0.40105,-2.78352,-0.57813,6.98259,0.13433,-5.64464,10.19477,4.50825,5.9137,6.91788,5.78662,1.23567,8.68369,12.44293,2.53785,3.51166,-6.91121,3.02337,0.95169,2.8024,8.77889,6.9679,-3.96187,1.85192,4.24755,4.49385,-6.30934,4.32787,5.40865,2.37394,6.76902,9.60203,2.54865,-1.40313,-1.81568,14.85882,8.54573,-3.36495,6.20258,6.4541,7.55375,0.76838,0.42449,-3.53977,-1.63529,2.57115,5.669,5.69226,-3.81154,1.78039,7.7243,-1.31111
2030-01-01 04:00:00,0.19704,-2.94932,-0.58832,6.78503,-0.09792,-6.13952,10.13014,4.42067,5.80778,6.73791,5.44149,1.25141,8.68576,12.16158,2.44522,3.4701,-6.86455,2.97734,0.86927,2.74405,8.43686,7.01559,-4.0751,1.7506,4.14782,4.66848,-6.99989,4.45264,5.13287,2.50453,6.55393,9.37842,2.36142,-1.66391,-1.99553,14.9019,8.55765,-3.50557,6.10177,6.60925,7.4539,0.73763,0.20898,-3.47929,-1.72948,2.52833,5.71104,5.56899,-3.87258,1.87915,7.67504,-1.4713
2030-01-01 05:00:00,-0.14307,-3.08582,-0.69594,6.55946,-0.4784,-6.71334,10.08903,4.27302,5.68271,6.60778,4.71757,1.22832,8.98414,11.8024,2.17717,3.31103,-6.88094,2.95331,0.74121,2.59336,7.98734,7.5234,-4.26727,1.57864,4.64353,5.04722,-7.82012,4.37679,4.89471,2.59414,6.12075,8.86954,2.09272,-2.04071,-2.40767,14.97763,8.55896,-3.72089,6.0354,7.32444,7.2075,0.62611,-0.13472,-3.50555,-1.86397,2.48401,6.05506,5.2219,-3.85956,1.8938,7.5937,-1.79072
2030-01-01 06:00:00,-0.0613,-3.16128,-0.50109,6.3932,-0.26584,-7.08791,10.71985,4.14596,5.55013,6.4658,4.48307,1.24949,9.53098,11.67901,2.37696,3.36689,-6.83978,3.00551,0.87759,2.60813,7.56709,8.27019,-4.37217,1.62057,5.38739,5.96604,-8.45846,4.28219,4.67159,2.64286,6.33559,8.73998,2.10986,-1.91997,-2.40322,15.10453,8.46666,-3.88586,5.96927,8.49493,7.11159,0.75001,-0.00745,-3.53635,-1.84453,2.49308,6.68946,5.33649,-3.47039,2.01228,7.53644,-1.66268
2030-01-01 07:00:00,0.14993,-3.30467,-0.42957,6.19114,0.07986,-7.35553,11.42864,3.99404,5.43205,6.34018,4.30779,1.20658,10.22516,11.39965,2.8655,3.37272,-6.86527,3.10541,1.01523,2.50192,7.09351,8.93579,-4.42343,1.60821,5.83194,6.70564,-9.19385,4.16086,4.52495,2.64354,7.26391,8.54969,2.23177,-1.90881,-2.6325,15.18755,8.27828,-4.06962,5.84438,9.26662,7.09838,0.83242,0.04326,-3.70136,-1.89656,2.44075,6.8987,5.22828,-2.66699,2.0405,7.50216,-1.71352
2030-01-01 08:00:00,2.25789,-3.01715,0.6918,6.03442,2.15569,-7.27935,13.23405,4.04786,5.36859,6.19535,6.92438,1.35268,14.17034,11.66224,5.39281,3.96158,-6.83462,3.49278,1.91799,3.10742,6.60439,11.97597,-4.47418,2.49304,9.35606,8.79972,-9.34344,4.32776,4.31464,2.90983,10.23508,9.09542,3.50533,-0.38789,-0.9454,15.27313,8.0034,-4.31441,6.04283,12.35084,7.29754,1.9807,1.33658,-3.90023,-1.4219,2.88952,9.64282,7.67625,0.15124,2.91262,7.48155,-0.29843
2030-01-01 09:00:00,3.43721,-2.20485,1.48821,5.90578,3.23117,-6.38771,13.52457,4.1781,5.46629,6.12458,8.46932,1.32035,14.83935,12.50726,6.29394,4.70019,-6.82185,4.13902,2.7285,3.44185,6.17247,12.69069,-4.64701,3.55182,10.14774,8.97397,-7.70597,4.23353,4.18304,2.88424,11.4974,9.91035,3.96204,0.69897,-0.19763,15.38888,7.7827,-4.71205,6.07556,13.14226,7.7876,2.51135,1.99608,-4.06545,-0.60074,3.05888,10.12897,8.60503,1.00452,2.9909,7.3913,0.41457
