# General
## Title
### Air Temperature
## Abstract
### CMIP6
## Date
### 2024-09-30
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
###
## Temporal extent
## Begin date
### 2027-01-01-0000
## End date
### 2027-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp245_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2027-01-01 00:00:00,0.552,-1.38493,-1.39952,8.65613,0.48198,-1.89535,9.85156,2.3529,5.81656,5.77796,8.46475,3.55038,10.76479,14.4432,5.05981,5.05683,-2.1355,5.27409,1.10071,0.92993,12.13545,9.44077,-1.07219,2.98839,5.10523,1.85452,-0.85036,4.05852,6.34328,3.88371,9.21769,10.36413,1.445,-1.52865,-1.521,14.55888,9.65943,-2.42511,3.60222,8.42844,8.38084,-0.10372,0.16715,-3.50278,-1.41848,0.18331,2.51411,8.24587,-3.04275,1.25149,10.97663,-1.29104
2027-01-01 01:00:00,0.54754,-1.20449,-1.42282,8.91152,0.35904,-1.93863,10.06044,2.55597,6.01253,5.65395,8.06698,3.48549,10.6189,13.824,4.76819,4.96468,-2.22819,5.19035,1.03237,0.8383,12.14035,9.35966,-0.61214,2.89488,4.93068,1.8647,-0.93891,4.00938,6.5233,3.87002,8.91951,10.0638,1.31398,-1.50461,-1.44109,14.40737,10.08492,-2.38951,3.67845,8.57228,8.17847,-0.17145,0.17514,-3.26374,-1.44904,0.18085,2.39726,8.29118,-3.00954,1.27211,11.01098,-1.1443
2027-01-01 02:00:00,0.30927,-1.13915,-1.66975,9.05312,0.00092,-2.05377,10.10772,2.73035,6.22113,5.52332,7.07399,3.33632,9.85914,13.10355,4.25286,4.44448,-2.37802,5.0028,0.81338,0.62393,12.15028,8.88841,-0.19341,2.61914,4.26589,1.56552,-0.86837,3.91571,6.65288,3.78733,8.24428,9.26413,0.98536,-1.76796,-1.61716,14.21986,10.43382,-2.41115,3.70858,8.37029,7.62932,-0.4176,-0.04347,-3.11968,-1.66003,0.06823,1.86721,7.84432,-3.29616,1.16306,10.9286,-1.23997
2027-01-01 03:00:00,0.24971,-1.02773,-1.89475,9.27427,-0.1889,-2.04954,10.23319,2.95253,6.48612,5.4452,6.52294,3.1336,9.67936,12.50494,3.91509,4.20539,-2.50709,4.86238,0.6234,0.50436,12.11734,8.84527,0.09143,2.48594,4.3424,1.52842,-0.78003,3.90884,6.89785,3.70155,7.83069,8.87461,0.83674,-1.88739,-1.66431,14.11042,10.63366,-2.28138,3.77406,8.61079,7.1907,-0.58171,-0.16093,-2.98006,-1.8702,0.0243,1.80603,7.44972,-3.46704,1.15515,10.81784,-1.29894
2027-01-01 04:00:00,0.35794,-0.8121,-1.91893,9.45793,-0.31149,-1.99804,10.48062,3.17969,6.76923,5.40305,6.27113,2.90114,9.59127,12.16675,3.73727,4.147,-2.64812,4.74878,0.55993,0.47453,12.08996,8.86515,0.4508,2.42322,4.40795,1.76692,-0.70836,3.87963,6.93671,3.55832,7.74695,8.67063,0.81642,-1.85163,-1.66825,13.98161,10.77264,-2.38316,3.89037,8.85089,7.01807,-0.67308,-0.17063,-2.9801,-1.9164,0.04148,1.74637,7.4251,-3.50654,1.18535,10.71386,-1.23712
2027-01-01 05:00:00,0.27032,-0.58485,-2.01646,9.56686,-0.56422,-1.91261,10.80089,3.40603,7.06439,5.43983,5.64913,2.60842,9.79936,11.77717,3.42534,3.97435,-2.80291,4.57563,0.46068,0.38591,12.04481,9.32647,0.70287,2.29481,5.16091,2.34198,-0.58019,3.85466,7.07341,3.37564,7.4611,8.16158,0.69532,-2.05156,-1.81044,13.91136,10.79083,-2.53327,3.95605,9.4155,6.71377,-0.85952,-0.31241,-3.12291,-1.94651,0.00103,2.21221,7.14154,-3.43335,1.13343,10.61189,-1.39391
2027-01-01 06:00:00,0.48157,-0.3222,-1.73634,9.56407,-0.42415,-1.80396,11.70453,3.61949,7.33939,5.69835,5.44777,2.47558,10.42754,11.64125,3.44749,3.95564,-3.00803,4.40357,0.63558,0.59061,11.90353,10.13667,1.01576,2.40802,6.25032,3.88436,-0.44166,3.87314,7.2205,3.26453,7.78887,8.00528,0.88002,-1.83889,-1.55317,13.83002,10.88534,-2.58376,4.05495,10.47556,6.4967,-0.75894,-0.12671,-3.29385,-1.70289,0.2153,3.13023,7.2488,-3.04747,1.20112,10.5178,-1.14497
2027-01-01 07:00:00,0.61016,-0.1427,-1.59954,9.57564,-0.441,-1.65928,12.60731,3.73972,7.6073,6.18904,5.19495,2.37758,11.4328,11.34746,3.62455,3.84125,-3.26993,4.20016,0.78618,0.81523,11.7456,11.00442,1.18093,2.52304,7.18136,5.49562,-0.14652,3.8189,7.32872,3.12846,8.63682,7.73298,1.12757,-1.97453,-1.45227,13.75808,11.00831,-2.4685,4.0983,11.31599,6.32179,-0.65499,-0.16921,-3.52303,-1.51736,0.36556,3.73684,7.12961,-2.26631,1.18541,10.461,-1.13537
2027-01-01 08:00:00,2.5608,0.30184,-0.44641,9.56301,1.03075,-1.41595,14.80782,4.08342,7.86192,6.89599,7.65152,2.41725,15.88612,11.60556,5.76147,4.1839,-3.50285,4.24111,1.73376,1.82161,11.73061,14.60046,1.27841,3.59285,11.2101,8.88215,0.229,4.07768,7.33891,3.23848,11.37073,8.20591,2.51447,-0.68246,0.44879,13.7513,10.95908,-2.21377,4.4107,14.50334,6.31938,0.48913,0.79806,-3.70786,-0.73511,1.2169,7.24141,9.36057,0.61002,1.89572,10.39524,0.20308
2027-01-01 09:00:00,3.33476,0.82642,0.2969,9.64467,1.23418,-0.83362,15.4219,4.46787,8.19193,7.5381,9.01259,2.3908,16.69752,12.4346,6.08629,4.65509,-3.68566,4.73027,2.47725,2.37096,11.61526,15.3672,1.2822,4.70511,12.12741,10.2669,0.73271,4.06594,7.43105,3.25802,12.37634,9.04235,2.93496,-0.00856,0.76553,13.74876,10.94118,-2.05757,4.61921,15.32969,6.76471,0.96703,0.96444,-3.78216,0.0638,1.71606,8.42378,9.99578,1.37534,1.96118,10.36895,0.3855
2027-01-01 10:00:00,5.27713,2.3105,2.27873,10.0904,2.73237,0.86222,16.50908,5.53886,8.85698,8.35332,13.1326,2.70203,18.92576,16.61233,7.51419,8.46352,-3.5461,6.68006,4.38232,4.2284,11.58634,17.21701,1.51336,7.35025,14.31052,12.18794,2.4401,4.64123,7.7349,3.66742,15.20642,13.91836,4.04131,1.91772,2.47087,13.84369,11.27612,-1.25358,5.42205,17.12254,10.10324,2.51562,2.46674,-3.21095,2.18604,3.23278,10.76467,13.23172,2.81111,2.6808,10.70822,1.72737
2027-01-01 11:00:00,5.03219,2.46211,2.634,10.31717,2.6234,1.92849,16.4632,5.73268,9.10057,8.88821,14.23468,2.74758,19.10508,18.09281,7.42761,9.06949,-3.56645,7.99799,4.92796,4.74528,11.50526,17.34719,1.58472,8.31846,14.66078,12.28667,2.79306,4.65227,7.91108,3.76887,15.50547,15.328,3.74251,1.75695,1.95684,13.80824,11.44482,-0.94671,5.53542,17.29611,10.93712,2.54911,2.17195,-2.98927,2.73394,3.57428,11.22263,13.36928,2.74618,2.61213,10.93934,1.04278
2027-01-01 12:00:00,4.73933,2.60352,2.81036,10.44789,2.36166,2.58985,16.27161,5.88795,9.30105,9.32176,15.26802,2.74628,19.18446,19.59376,7.3223,9.81728,-3.68762,9.17144,5.35119,5.05114,11.15712,17.29944,1.69063,9.00267,14.79142,11.99602,3.12897,4.60051,7.85836,3.71552,15.76695,16.59877,3.40914,1.61316,1.49258,13.73042,11.55464,-0.65185,5.60018,17.21028,11.77435,2.46017,1.93608,-2.74329,3.26477,3.80092,11.28903,13.62196,2.59681,2.51723,11.10007,0.4809
2027-01-01 13:00:00,4.57872,2.6948,2.84417,10.34592,2.17755,3.10499,15.95378,6.10279,9.40238,9.63053,15.88463,2.66728,19.12077,20.5855,7.18842,10.43704,-3.90418,9.94537,5.51951,5.07396,10.48703,17.32075,1.73886,9.37632,14.84659,11.73842,3.02233,4.59797,7.85426,3.55559,15.87038,17.36744,3.39999,1.60533,1.13346,13.81421,11.56111,-0.37692,5.70232,17.07591,12.49966,2.34675,1.87728,-2.46213,3.69528,3.86215,11.30337,13.83236,2.51304,2.51999,11.13533,0.42803
2027-01-01 14:00:00,4.30008,2.9506,2.66324,10.12348,1.68585,3.67628,15.20343,6.25137,9.46826,9.72893,17.03192,2.37839,18.5076,22.3333,6.8029,11.86917,-4.3459,10.49336,5.49249,4.7555,9.50893,16.29162,1.82471,9.60766,13.78371,10.541,3.23466,4.32694,7.85025,3.22496,16.10247,19.03342,3.0716,1.52712,0.67136,13.89946,11.55691,-0.19497,5.59497,15.72728,13.93654,1.94104,1.73585,-2.3241,4.05412,3.6311,10.06186,14.35025,1.64163,2.1298,11.08756,0.26764
2027-01-01 15:00:00,3.77443,2.85528,2.34261,9.88408,1.38417,3.65363,14.43692,6.1966,9.26451,9.61212,17.05707,2.27429,17.89544,22.89415,6.28014,11.9623,-4.60505,10.17993,5.18168,4.19941,8.47209,15.2243,1.71123,9.14354,12.80956,9.62915,3.3434,4.23034,7.63375,3.04893,15.80754,19.23569,3.03098,1.26555,0.15697,13.96849,11.23054,-0.09281,5.45999,14.27364,14.13141,1.56705,1.53943,-2.0147,3.79686,3.27747,8.89335,14.14693,1.06369,2.0451,10.843,-0.06565
2027-01-01 16:00:00,3.61266,2.99429,2.13503,9.61138,1.42975,3.05263,14.02726,6.34492,8.96246,9.53726,16.80052,2.35209,17.50403,22.8571,6.06785,11.65246,-4.79555,9.45462,4.85878,4.00282,7.40632,15.03142,1.60016,8.56915,12.37632,9.6031,2.7475,4.18157,7.45084,3.0512,15.39701,19.04002,3.16474,1.32189,0.21736,14.02453,10.77034,0.07533,5.50605,13.93928,13.88321,1.41933,1.78982,-1.48277,3.39158,3.21997,8.67522,13.93363,1.04256,2.07335,10.47634,0.15713
