# General
## Title
### Air Temperature
## Abstract
### CMIP6
## Date
### 2024-09-30
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
###
## Temporal extent
## Begin date
### 2055-01-01-0000
## End date
### 2055-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp245_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2055-01-01 00:00:00,1.63578,1.58968,1.12301,8.21677,-0.01393,-1.38254,9.6551,3.92431,6.57695,6.46749,8.07964,2.94299,7.18951,14.05765,4.21215,5.87296,-6.74043,4.99601,3.69371,2.22886,5.3222,6.5861,-1.44536,5.33066,5.22273,2.52676,-0.05395,4.86972,7.17818,4.59161,7.29673,10.27982,2.39436,-0.75243,-1.31699,14.20542,8.23327,-3.20453,5.27249,7.16684,9.22837,0.65428,0.24286,-1.67535,3.3387,1.86861,5.22532,5.92978,-1.50062,2.93492,5.265,-0.73742
2055-01-01 01:00:00,1.49254,1.64622,1.3939,7.63229,-0.14166,-1.68853,9.67986,4.12932,6.3934,6.52038,7.67587,3.09692,7.10622,13.4532,4.03001,5.77209,-7.06505,4.8748,3.87235,2.33892,5.20365,6.67346,-1.43038,5.27091,5.20799,2.76167,-0.62987,4.87788,7.03846,4.90361,6.9846,9.93,2.18739,-0.73616,-1.46967,14.11496,7.86343,-3.31161,5.44976,7.22862,9.133,0.63376,0.27022,-1.87551,3.53316,2.00355,5.3077,5.78211,-1.53954,2.93611,5.12911,-0.84546
2055-01-01 02:00:00,1.05691,1.68192,1.49092,6.89596,-0.47908,-1.97385,9.4921,4.31545,6.13824,6.71807,6.65644,3.22983,6.36108,12.75821,3.60546,5.28483,-7.36721,4.69152,3.88706,2.37303,5.15219,6.39055,-1.50327,5.06621,4.641,2.70872,-1.25533,4.91575,6.70525,5.14227,6.32386,9.07373,1.84284,-1.04652,-1.9105,14.00872,7.56562,-3.35691,5.59807,7.0205,8.72249,0.4575,0.09085,-2.1229,3.59055,2.04525,5.01115,5.18024,-1.88726,2.82692,5.02335,-1.20064
2055-01-01 03:00:00,0.86789,1.65846,1.64628,6.32302,-0.64896,-1.97506,9.33268,4.47478,5.90039,6.86582,6.04348,3.41408,6.20999,12.18561,3.35165,5.08532,-7.55602,4.5873,3.92743,2.43653,5.15165,6.45151,-1.61374,4.96507,4.71399,2.7542,-1.30611,4.88757,6.39306,5.22243,5.87091,8.63077,1.64218,-0.96796,-2.10864,13.87154,7.39195,-3.1816,5.64501,7.14852,8.36561,0.42035,0.1065,-2.23981,3.4666,2.12111,5.09779,4.66704,-2.17636,2.82784,4.91284,-1.39897
2055-01-01 04:00:00,0.84125,1.6875,1.84119,5.78152,-0.73517,-1.67934,9.39674,4.73037,5.67556,6.93079,5.70802,3.60894,6.06856,11.87782,3.20103,5.02134,-7.71114,4.54893,4.07395,2.51514,5.17128,6.46284,-1.49254,4.93354,4.63559,2.7589,-0.58295,4.83865,6.02139,5.15413,5.72934,8.39434,1.57083,-0.74248,-2.17124,13.72142,7.29189,-3.26868,5.60166,7.21575,8.16846,0.47575,0.27972,-2.38878,3.44914,2.18576,5.16576,4.63614,-2.30544,2.86197,4.79505,-1.38583
2055-01-01 05:00:00,0.72898,1.70893,1.96772,5.30365,-0.89247,-1.19783,9.52116,4.83339,5.44888,6.90245,4.98358,3.75311,6.25773,11.52015,2.89242,4.86687,-7.82863,4.48075,4.07954,2.52684,5.19587,6.90487,-1.35061,4.84687,5.1502,2.94434,0.34446,4.81689,5.57632,4.96769,5.38583,7.84997,1.46794,-0.48335,-2.36541,13.61058,7.2918,-3.43502,5.4053,7.60169,7.84562,0.47897,0.40777,-2.57074,3.29287,2.21022,5.50762,4.36784,-2.4072,2.83916,4.70033,-1.4303
2055-01-01 06:00:00,1.0375,1.74643,2.33409,4.9405,-0.40026,-0.78033,10.25945,4.8053,5.25698,6.88996,4.75425,3.90041,6.91762,11.42813,3.0725,4.81554,-7.89301,4.42495,4.24346,2.757,5.22075,7.75808,-1.13254,4.90858,5.95336,4.18108,0.89852,4.65227,5.15413,4.77492,5.75923,7.72518,1.58538,0.1505,-2.00149,13.54853,7.30264,-3.57325,5.17725,8.67942,7.60169,0.7414,0.85795,-2.73334,3.35643,2.40696,6.17364,4.50781,-2.11479,2.94103,4.58575,-0.95872
2055-01-01 07:00:00,1.35416,1.6786,2.49618,4.6413,0.20453,-0.57234,11.05001,4.5958,5.09441,6.88094,4.57363,3.84381,7.94633,11.15713,3.62787,4.62822,-7.99842,4.35613,4.28412,2.96295,5.21105,8.63936,-0.98335,4.91342,6.53245,5.42517,1.28412,4.45497,4.78381,4.52612,6.95014,7.51505,1.68411,0.50255,-1.64901,13.60519,7.28372,-3.72497,4.86197,9.60999,7.41026,0.97187,1.1073,-2.93455,3.28637,2.59331,6.44218,4.36506,-1.46833,2.9721,4.41584,-0.69218
2055-01-01 08:00:00,3.44475,1.84863,3.65333,4.47855,2.53514,-0.47532,12.6791,4.42377,4.9838,6.90336,7.20608,3.8885,12.0702,11.48233,6.31548,4.84727,-7.96578,4.49849,5.00371,3.86361,5.1955,12.12176,-0.83458,5.61342,10.06646,8.13157,0.89914,4.57672,4.63749,4.549,10.24752,8.07275,2.68369,2.1291,0.5698,13.75626,7.29673,-3.86666,4.85336,13.01634,7.41009,2.197,2.55771,-3.11118,3.71836,3.27469,9.32253,6.70039,1.26431,3.74761,4.23494,1.14316
2055-01-01 09:00:00,4.70693,2.12529,4.44982,4.55822,3.74008,-0.1904,13.05873,4.29889,5.00844,6.97825,8.79434,3.80465,13.57464,12.44463,7.42253,5.33063,-7.99264,4.99535,5.73181,4.61029,5.281,13.24756,-0.73135,6.38931,10.75788,9.16837,0.8833,4.48413,4.4885,4.41934,11.85431,8.93164,3.11856,3.27471,1.6736,13.85696,7.41138,-4.22665,4.77646,14.12411,7.89116,2.88467,3.45497,-3.44986,4.41629,3.61912,9.94241,7.9387,2.18441,3.90397,4.27374,2.16328
