# General
## Title
### 2 metre temperature; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2024-11-27
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2025-01-01-0000
## End date
### 2025-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp126_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2025-01-01 00:00:00,2.42752,-2.16243,0.05991,6.53161,-0.82555,-3.18034,11.43543,0.67478,4.48465,8.1013,10.30706,3.86801,7.82288,15.35537,5.27669,7.00938,1.41394,5.51111,2.33737,1.37139,11.60055,6.40853,-1.59633,3.24553,3.12865,2.92539,-2.24358,1.68751,4.27623,2.75778,9.98802,12.39034,-5.83398,-0.03343,0.41402,15.30624,8.58168,4.24411,0.78098,6.37965,10.66321,-2.46076,1.19259,4.89084,0.73864,-0.77272,2.54056,10.11431,-3.33555,-7.2205,11.89824,0.43772
2025-01-01 01:00:00,2.31282,-2.50673,-0.01058,6.48748,-1.06299,-3.31704,11.5426,0.43556,4.25001,8.11011,9.867,3.93592,7.56658,14.72395,5.18265,6.93197,1.65484,5.28796,2.24515,1.22196,11.55216,6.2647,-1.65778,3.15589,2.95379,2.91394,-2.29421,1.71423,4.0394,2.81095,9.72577,12.02343,-5.96305,-0.04727,0.33271,15.23489,8.54962,4.30101,0.76542,6.17242,10.46374,-2.68146,1.15793,4.9199,0.57811,-0.9189,2.53927,9.9672,-3.36871,-7.23986,11.78763,0.40983
2025-01-01 02:00:00,1.9451,-2.87331,-0.33205,6.56276,-1.53139,-3.54482,11.46562,0.25794,4.0281,8.15685,8.85229,3.97158,6.69026,13.98218,4.85605,6.54537,1.85526,5.02415,1.96354,0.92865,11.50756,5.67821,-1.67853,2.92053,2.19348,2.63883,-2.40582,1.68306,3.84327,2.82969,9.08189,11.25496,-6.30407,-0.23114,-0.02051,15.1297,8.51076,4.29804,0.66768,5.61414,10.14965,-3.12407,0.92189,4.90154,0.22878,-1.21085,2.09175,9.39651,-3.7043,-7.4962,11.62288,0.11316
2025-01-01 03:00:00,1.77002,-3.23242,-0.53296,6.64856,-1.81586,-3.69267,11.37677,0.09883,3.86847,8.15285,8.30544,4.0017,6.417,13.43442,4.66346,6.44286,2.09436,4.82356,1.70216,0.696,11.45478,5.4922,-1.86878,2.80976,2.10797,2.54745,-2.54634,1.73177,3.63585,2.85298,8.70619,10.96706,-6.40772,-0.27601,-0.17297,14.99083,8.466,4.467,0.59126,5.39863,9.95265,-3.40919,0.78683,4.98376,-0.12312,-1.39911,2.09303,9.01754,-3.93363,-7.53443,11.51444,-0.06633
2025-01-01 04:00:00,1.6837,-3.50464,-0.60074,6.72974,-1.96071,-3.79476,11.43715,0.01786,3.75899,8.14419,8.00363,4.06762,6.22485,13.0845,4.6159,6.46407,2.23105,4.69248,1.57429,0.55345,11.42302,5.21998,-1.9828,2.7738,1.853,2.54296,-2.50816,1.8177,3.61904,2.91354,8.6677,10.82245,-6.35992,-0.30781,-0.25558,14.96185,8.44296,4.45986,0.53532,5.2261,9.84603,-3.59774,0.77126,5.04799,-0.31405,-1.50867,2.03865,9.03919,-4.02444,-7.50029,11.33568,-0.12288
2025-01-01 05:00:00,1.45675,-3.7669,-0.7486,6.7714,-2.25728,-3.89538,11.50579,-0.09599,3.68381,8.05853,7.35844,4.24992,6.41815,12.69047,4.4658,6.43776,2.4661,4.53542,1.4115,0.35378,11.4581,5.46726,-2.18519,2.65744,2.28958,2.66702,-2.57607,1.84021,3.61425,2.95594,8.43001,10.48052,-6.39395,-0.48268,-0.48214,14.92875,8.44349,4.4607,0.42254,5.50462,9.7251,-3.88096,0.6293,5.19961,-0.54609,-1.67742,2.35735,8.89295,-4.03519,-7.5752,11.17887,-0.25264
2025-01-01 06:00:00,1.52916,-3.99539,-0.69916,6.77805,-2.34269,-3.93092,12.05402,-0.20396,3.56229,8.01614,7.11283,4.48161,7.26044,12.5763,4.48583,6.52071,2.60995,4.35778,1.42826,0.26174,11.53513,6.2182,-2.18012,2.6971,3.27362,3.78825,-2.37152,1.90124,3.63787,3.06925,8.76993,10.42009,-6.44173,-0.39522,-0.3422,14.91531,8.50741,4.36438,0.3506,6.48132,9.70898,-4.08808,0.65558,5.2463,-0.68563,-1.77083,3.05414,9.07164,-3.67086,-7.41044,11.06275,-0.09272
2025-01-01 07:00:00,1.47274,-4.38447,-0.89162,6.71468,-2.74091,-3.98531,12.57647,-0.47139,3.39115,7.98563,6.7864,4.64463,8.59442,12.35001,4.52546,6.48894,2.72374,4.15779,1.28289,0.04264,11.64492,7.20114,-2.05308,2.63494,4.13547,4.8779,-2.28429,1.88464,3.39148,3.13717,9.45695,10.28246,-6.64075,-0.63145,-0.50607,14.95351,8.56189,4.23498,0.21657,7.41433,9.69948,-4.43701,0.3716,5.26958,-1.03864,-2.00309,3.33212,8.93594,-2.91485,-7.27459,10.91176,-0.18377
2025-01-01 08:00:00,3.08984,-4.3482,-0.21031,6.6664,-1.922,-3.76504,14.37672,-0.52248,3.29679,8.00134,8.98276,5.00045,13.37081,12.6935,6.2936,6.77459,2.9499,4.21411,1.78093,0.49966,11.76213,10.77807,-1.8193,3.36741,8.22693,7.44749,-1.72881,2.15265,3.10469,3.48445,11.81681,10.73069,-5.83395,0.30085,1.03535,15.01512,8.64957,4.09621,0.40182,10.70199,9.83453,-3.78846,1.14034,5.43861,-0.92448,-1.55978,6.37667,10.81331,-0.10439,-5.86442,10.77324,1.04666
2025-01-01 09:00:00,3.84595,-3.68139,0.06793,6.97188,-2.09385,-2.62405,14.65334,-0.54474,3.65326,8.08302,10.23591,5.07369,14.72482,13.57303,6.37564,7.09325,2.91063,4.8335,2.02622,0.37288,11.87866,12.2075,-1.67896,4.16086,9.51863,8.24167,-0.52836,2.22897,3.32432,3.61999,12.6205,11.38849,-6.07652,0.74632,1.20984,15.00016,8.95489,3.93713,0.50171,12.14013,10.02199,-3.75714,0.98559,5.53519,-0.47706,-1.57692,7.07573,11.27171,0.70037,-5.67728,10.71697,1.11816
