# General
## Title
### Air Temperature
## Abstract
### CMIP6
## Date
### 2024-09-30
## Date type
### Publication: Date identifies when the data was issued
## Unit
### C
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
###
## Temporal extent
## Begin date
### 2045-01-01-0000
## End date
### 2045-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_MPI-ESM1-2-HR_ssp245_r1i1p1f1_Projection (available at: https://esgf-data.dkrz.de/esg-search/)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,DZ,EE,EG,EH,EL,ES,FI,FR,HR,HU,IE,IL,IS,IT,JO,LB,LI,LT,LU,LV,LY,MA,MD,ME,MK,MT,NL,NO,PL,PS,PT,RO,RS,SE,SI,SK,SY,TN,TR,UA,UK,XK
2045-01-01 00:00:00,1.70791,-2.62568,-1.56672,3.05257,0.1963,-4.8073,13.58357,0.7623,3.28373,5.2735,11.446,2.22236,9.49342,14.53817,5.41296,3.27714,-0.46827,1.78901,1.19494,-0.25317,3.55768,10.01656,-1.69277,3.05447,6.05186,7.16478,-4.29745,0.58141,1.5538,1.43131,10.87902,11.71888,2.85753,-1.86759,-1.6517,15.38423,6.31497,-3.83351,1.35604,10.10571,6.63469,-0.17735,-0.75823,-4.95126,-1.3618,-1.81984,5.95837,10.50189,2.90935,4.17192,3.0523,-1.9569
2045-01-01 01:00:00,1.63405,-2.30019,-1.5856,2.86234,0.03274,-4.94453,13.70798,0.92835,3.19198,5.29604,11.06183,2.07864,9.26775,13.92495,5.24175,3.20527,-0.52042,1.66463,1.32907,-0.25677,3.51013,9.88934,-1.66451,3.05569,5.79109,7.0658,-4.59693,0.43722,1.35852,1.32403,10.62935,11.46854,2.5392,-1.98753,-1.69203,15.29926,6.16893,-3.81621,1.41617,9.96704,6.53221,-0.31864,-0.77048,-5.07409,-0.73035,-1.83534,5.83862,10.32147,2.7267,4.12356,3.01429,-2.03898
2045-01-01 02:00:00,1.30481,-2.15647,-1.77928,2.66822,-0.34759,-5.14859,13.84769,1.00869,3.09655,5.29437,10.10956,1.90679,8.38282,13.2191,4.84948,2.65353,-0.59544,1.4404,1.3436,-0.38632,3.37649,9.40896,-1.60234,2.84615,4.98062,6.73382,-4.93932,0.22897,1.0779,1.18759,10.02422,10.68976,2.0629,-2.29986,-2.01924,15.20948,5.99836,-3.8314,1.40946,9.51376,6.041,-0.63655,-0.97365,-5.23086,-0.21882,-1.9478,5.3371,9.70705,2.3335,3.87909,2.95433,-2.38867
2045-01-01 03:00:00,1.1158,-2.10266,-1.92229,2.48288,-0.54676,-5.31088,13.88081,1.07061,3.00749,5.27827,9.62386,1.76212,8.09646,12.60385,4.5832,2.38201,-0.63359,1.32533,1.39876,-0.39177,3.2414,9.23851,-1.65305,2.72965,4.7674,6.55359,-5.05821,0.08715,0.83537,1.04419,9.59584,10.33459,1.79128,-2.44777,-2.2259,15.12573,5.79803,-3.62286,1.44376,9.36842,5.65075,-0.81807,-1.07769,-5.29179,0.12175,-1.8329,5.18464,9.16217,2.02815,3.72483,2.93115,-2.61298
2045-01-01 04:00:00,0.97945,-2.05047,-1.88333,2.32022,-0.66086,-5.49794,13.85881,1.12291,2.92902,5.23049,9.38507,1.59266,7.88894,12.24312,4.45487,2.40567,-0.62803,1.32799,1.58349,-0.22991,3.10149,9.06309,-1.58147,2.65366,4.38187,6.42346,-5.24948,-0.01847,0.57126,0.8959,9.40105,10.17214,1.7194,-2.47899,-2.39049,15.0719,5.63686,-3.56581,1.54923,9.16837,5.64392,-0.91362,-1.0468,-5.32235,0.39256,-1.46519,4.97044,8.97906,1.83338,3.58977,2.92423,-2.74631
2045-01-01 05:00:00,0.67357,-2.14296,-1.90983,2.071,-0.90222,-5.73143,13.82592,1.14628,2.83562,5.144,8.80926,1.40139,8.0622,11.80108,4.22567,2.30401,-0.60639,1.32288,1.69662,-0.04187,2.90808,9.30085,-1.5444,2.45517,4.62938,6.47565,-5.54359,-0.1784,0.23729,0.79145,8.95672,9.7537,1.65711,-2.6895,-2.72543,15.01525,5.41722,-3.53064,1.64741,9.38145,5.45827,-1.1205,-1.12202,-5.36672,0.40621,-1.07656,5.05606,8.60323,1.68728,3.29791,2.93037,-3.07226
2045-01-01 06:00:00,0.80666,-2.24666,-1.56902,1.86687,-0.76442,-5.94718,14.0905,1.17319,2.71774,5.01544,8.63152,1.25291,8.99031,11.62735,4.29726,2.39554,-0.61562,1.39976,2.04107,0.30464,2.71076,10.20504,-1.39605,2.45415,5.76924,7.51256,-5.86231,-0.21597,0.12962,0.72579,9.35984,9.64684,1.6304,-2.4268,-2.54303,15.07924,5.20663,-3.55536,1.79166,10.47062,5.40094,-1.13613,-0.87755,-5.44877,0.6251,-0.57162,5.80648,8.71438,1.74999,3.08341,2.95973,-2.73515
2045-01-01 07:00:00,1.03413,-2.48576,-1.37139,1.66589,-0.78701,-6.28688,14.24752,1.12277,2.55178,4.85851,8.32581,1.10424,10.59985,11.32347,4.50202,2.41748,-0.67504,1.49193,2.28061,0.60428,2.49182,11.46366,-1.30637,2.40649,7.48068,9.37445,-6.46013,-0.2517,-0.06681,0.61781,10.42826,9.43087,1.45614,-2.3159,-2.24142,15.15888,5.03927,-3.62816,1.86162,11.76772,5.36628,-1.27778,-0.9117,-5.57814,0.71077,-0.29324,6.5504,8.71094,2.00772,2.69385,2.97916,-2.30572
2045-01-01 08:00:00,3.12195,-2.43937,-0.21206,1.57591,0.5315,-6.59556,15.8925,1.3003,2.43506,4.73527,10.50992,1.12068,15.94133,11.61282,6.57436,3.05442,-0.70148,1.83067,3.16646,1.5164,2.28331,16.03366,-1.22229,3.19793,12.987,13.9315,-6.82179,0.04634,-0.07905,0.7803,13.36324,9.88067,2.09807,-0.68808,0.01285,15.40752,4.91536,-3.76768,2.19648,16.16283,5.53139,-0.42718,0.01679,-5.6864,1.26512,0.51231,10.45701,11.0017,4.22283,3.06767,3.00332,-0.2477
2045-01-01 09:00:00,4.04898,-2.3014,0.51619,1.70706,0.70006,-6.60312,15.94533,1.42739,2.43066,4.71756,11.70373,1.00741,17.43611,12.55439,6.97594,3.64446,-0.77958,2.33914,3.86499,2.01658,2.28206,17.3625,-1.26411,3.88024,14.87013,14.88265,-6.84931,0.12954,0.0469,0.74558,14.57277,10.64982,1.87065,0.18029,0.71662,15.58021,4.97856,-4.05917,2.37547,17.63132,5.94834,-0.27019,0.23648,-5.7184,1.86157,0.87357,11.78402,11.65788,4.31284,2.72317,3.09443,0.44297
